POLICY_NUM,SURRENDER,POL_TYPE,FR_NUM,NO_NUM,FR_SERV_PERIOD,POLICY_AGE,INSURED_AGE,INSURED_STATE
00213668,N,90 Life,066227    ,008  ,293,90,560,GA
00213669,N,90 Life,066227    ,008  ,293,90,560,GA
00213670,N,90 Life,066227    ,008  ,293,61,560,GA
00213671,N,Level Term 20,005566    ,008  ,133,19,560,GA
00213672,N,Term 80,044817    ,008  ,471,134,560,GA
00213673,N,Level Term 20,073268    ,008  ,245,131,560,GA
00213674,N,Level Term 20,0E1024    ,008  ,37,20,560,SC
00213675,N,Term 80,087811    ,008  ,201,98,560,GA
00213676,N,Extended Term,070163    ,008  ,247,82,545,MS
00213677,N,Term 80,007207    ,008  ,127,116,560,GA
00213678,N,Level Term 20,063583    ,008  ,292,72,536,GA
00213679,N,Level Term 20,061432    ,008  ,334,68,560,GA
00213680,N,15 Pay Life,063583    ,008  ,317,24,560,GA
00213681,N,90 Life,099992    ,008  ,#VALUE!,84,560,GA
00213682,N,Level Term 20,099992    ,008  ,#VALUE!,84,560,GA
00213683,N,Level Term 20,068729    ,008  ,271,122,560,FL
00213684,N,Level Term 20,068729    ,008  ,271,122,560,FL
00213685,N,Adjustable CompLife,068729    ,008  ,271,121,560,FL
00213686,N,Adjustable CompLife,068729    ,008  ,271,112,560,FL
00213687,N,Level Term 10,061432    ,008  ,319,96,545,GA
00213688,Y,Level Term 10,061432    ,008  ,319,95,546,GA
00213689,N,Term 80,061432    ,008  ,334,97,560,GA
00213690,N,Adjustable CompLife,068729    ,008  ,271,92,560,FL
00213691,N,Adjustable CompLife,068729    ,008  ,271,83,560,FL
00213692,N,Term 80,061432    ,008  ,334,74,560,GA
00213693,N,Adjustable CompLife,068729    ,008  ,271,17,560,FL
00213694,N,Level Term 10,061432    ,008  ,334,14,560,GA
00213695,N,Level Term 10,061432    ,008  ,334,14,560,GA
00213696,N,Level Term 20,074007    ,008  ,241,28,560,GA
00213697,N,Level Term 20,074007    ,008  ,241,28,560,GA
00213698,N,Term 80,099992    ,008  ,#VALUE!,125,560,GA
00213699,N,Adjustable CompLife,002687    ,008  ,141,116,560,GA
00213700,N,Level Term 20,002687    ,008  ,141,116,560,GA
00213701,N,Term 80,024253    ,008  ,43,17,518,GA
00213702,N,Adjustable CompLife,024253    ,008  ,85,58,560,GA
00213703,Y,Adjustable CompLife,015073    ,008  ,100,45,553,GA
00213704,N,Adjustable CompLife,024253    ,008  ,85,47,560,GA
00213705,N,Adjustable CompLife,024253    ,008  ,85,42,560,GA
00213706,N,Level Term 20,024253    ,008  ,85,26,560,GA
00213707,N,Level Term 20,0E1024    ,008  ,37,132,560,GA
00213708,N,Level Term 20,078784    ,008  ,215,92,560,NM
00213709,N,Level Term 10,007207    ,008  ,127,59,560,GA
00213710,N,Level Term 20,019404    ,008  ,96,94,560,GA
00213711,N,Level Term 20,070163    ,008  ,262,40,560,GA
00213712,N,Level Term 20,076740    ,008  ,226,67,560,GA
00213713,N,Term 80,063120    ,008  ,285,0,524,GA
00213714,N,Estate CompLife,063120    ,008  ,320,35,560,GA
00213715,N,Term 80,063120    ,008  ,320,31,560,GA
00213716,Y,Level Term 20,0C8140    ,008  ,28,129,546,GA
00213717,N,Adjustable CompLife,061432    ,008  ,334,88,560,GA
00213718,N,90 Life,061432    ,008  ,334,70,560,GA
00213719,N,Level Term 20,078784    ,008  ,215,13,560,GA
00213720,N,Level Term 20,0C8140    ,008  ,42,13,560,GA
00213721,N,Term 80,078503    ,008  ,217,164,560,GA
00213722,N,Level Term 20,0E1345    ,008  ,36,32,560,GA
00213723,N,Term 80,087811    ,008  ,201,143,560,GA
00213724,N,Level Term 20,099992    ,008  ,#VALUE!,134,560,VA
00213725,N,Term 80,099992    ,008  ,#VALUE!,131,560,GA
00213726,N,Estate CompLife,087811    ,008  ,201,108,560,GA
00213727,Y,Term 80,099992    ,008  ,#VALUE!,45,528,GA
00213728,N,Level Term 20,015801    ,008  ,105,45,560,GA
00213729,N,Level Term 20,068729    ,008  ,271,151,560,GA
00213730,N,Level Term 20,099992    ,008  ,#VALUE!,92,512,GA
00213731,N,Level Term 20,063120    ,008  ,320,140,560,GA
00213732,N,Level Term 20,063120    ,008  ,180,0,420,GA
00213733,N,Level Term 20,063120    ,008  ,300,114,539,GA
00213734,N,Term 80,061541    ,008  ,333,115,560,GA
00213735,N,Level Term 20,061541    ,008  ,333,115,560,GA
00213736,N,Level Term 10,048555    ,008  ,388,48,508,WV
00213737,N,Term 80,0B4964    ,008  ,74,39,560,GA
00213738,N,Adjustable CompLife,061432    ,008  ,334,80,560,GA
00213739,N,Level Term 10,061432    ,008  ,334,51,560,GA
00213740,N,Level Term 20,077044    ,008  ,224,135,560,OK
00213741,N,Level Term 20,099992    ,008  ,#VALUE!,109,560,GA
00213742,N,Level Term 20,098402    ,008  ,157,128,560,GA
00213743,N,Term 80,0B5866    ,008  ,70,102,560,GA
00213744,N,Term 80,099992    ,008  ,#VALUE!,83,560,GA
00213745,Y,65 Life,099992    ,008  ,#VALUE!,72,554,GA
00213746,N,Level Term 20,098402    ,008  ,157,56,560,GA
00213747,N,65 Life,098402    ,008  ,157,49,560,GA
00213748,N,Term 80,0B8502    ,008  ,65,44,560,GA
00213749,N,30 Pay Life,0B5866    ,008  ,70,2,560,GA
00213750,N,Level Term 20,015073    ,008  ,107,57,560,GA
00213751,N,Term 80,035624    ,008  ,572,158,560,GA
00213752,N,Adjustable CompLife,090152    ,008  ,193,122,560,GA
00213753,Y,Term 80,090152    ,008  ,166,95,533,GA
00213754,N,Term 80,090152    ,008  ,193,122,560,GA
00213755,N,Term 80,090152    ,008  ,193,118,560,GA
00213756,N,Level Term 10,078503    ,008  ,217,101,560,GA
00213757,N,Level Term 20,063120    ,008  ,320,75,560,GA
00213758,N,65 Life,090152    ,008  ,193,38,560,GA
00213759,N,Term 80,090152    ,008  ,175,9,542,GA
00213760,N,Level Term 10,078503    ,008  ,217,19,560,GA
00213761,N,Level Term 10,078503    ,008  ,217,18,560,GA
00213762,N,Level Term 20,092611    ,008  ,182,142,560,GA
00213763,N,Term 80,035624    ,008  ,572,130,560,SC
00213764,N,Term 80,035624    ,008  ,572,130,560,SC
00213765,N,Term 80,035624    ,008  ,572,130,560,SC
00213766,N,Term 80,035624    ,008  ,572,130,560,SC
00213767,N,Level Term 20,078503    ,008  ,217,154,560,GA
00213768,N,Level Term 20,078503    ,008  ,217,149,560,GA
00213769,N,Level Term 20,002687    ,008  ,141,145,560,GA
00213770,N,Term 80,087643    ,008  ,202,141,560,GA
00213771,N,Term 80,087643    ,008  ,202,83,560,GA
00213772,N,Term 80,090933    ,008  ,188,47,560,NC
00213773,N,Level Term 20,074007    ,008  ,241,27,560,GA
00213774,N,Term 80,0B8077    ,008  ,65,23,560,GA
00213775,N,Level Term 20,060652    ,008  ,340,162,559,GA
00213776,N,Level Term 20,099992    ,008  ,#VALUE!,156,559,GA
00213777,N,Term 80,060652    ,008  ,340,148,559,GA
00213778,N,Term 80,035624    ,008  ,572,136,559,GA
00213779,N,Level Term 20,015177    ,008  ,107,63,559,GA
00213780,N,Term 80,015801    ,008  ,93,36,547,FL
00213781,N,Term 80,091246    ,008  ,187,150,559,SD
00213782,N,Term 80,099992    ,008  ,#VALUE!,121,559,GA
00213783,Y,Estate CompLife,063583    ,008  ,309,79,552,GA
00213784,N,Extended Term,023474    ,008  ,49,41,520,GA
00213785,N,Adjustable CompLife,091246    ,008  ,187,75,559,SD
00213786,N,Adjustable CompLife,091246    ,008  ,187,59,559,SD
00213787,N,Adjustable CompLife,023474    ,008  ,88,44,559,GA
00213788,N,Level Term 20,023474    ,008  ,88,39,559,GA
00213789,N,Level Term 20,023871    ,008  ,87,34,559,GA
00213790,N,Adjustable CompLife,023474    ,008  ,88,8,559,GA
00213791,N,Term 80,078503    ,008  ,217,121,559,GA
00213792,N,Term 80,078503    ,008  ,217,121,559,GA
00213793,N,Adjustable CompLife,078503    ,008  ,217,94,559,GA
00213794,Y,Level Term 20,002687    ,008  ,91,31,509,GA
00213795,N,Level Term 20,002687    ,008  ,141,50,559,GA
00213796,N,Level Term 20,0C7413    ,008  ,44,19,559,GA
00213797,N,Level Term 20,0E1345    ,008  ,36,3,559,GA
00213798,N,Term 80,090933    ,008  ,188,162,559,GA
00213799,N,Term 80,099992    ,008  ,#VALUE!,158,559,GA
00213800,N,Adjustable CompLife,053360    ,008  ,399,109,559,GA
00213801,N,Term 80,068729    ,008  ,236,45,524,NJ
00213802,N,Adjustable CompLife,053360    ,008  ,399,74,559,GA
00213803,N,Level Term 20,068729    ,008  ,271,30,559,NJ
00213804,N,Level Term 20,023474    ,008  ,88,131,559,GA
00213805,N,Term 80,092498    ,008  ,182,129,559,GA
00213806,N,Term 80,092498    ,008  ,182,81,559,GA
00213807,N,Estate CompLife,092498    ,008  ,182,78,559,GA
00213808,N,65 Life,036755    ,008  ,558,65,559,GA
00213809,N,Level Term 20,036755    ,008  ,558,65,559,GA
00213810,N,Level Term 20,078503    ,008  ,217,164,559,GA
00213811,N,Term 80,087643    ,008  ,202,147,559,MD
00213812,N,Level Term 20,099992    ,008  ,#VALUE!,24,559,GA
00213813,N,90 Life,087643    ,008  ,202,2,559,MD
00213814,N,Level Term 20,087811    ,008  ,201,126,559,GA
00213815,N,Term 80,087811    ,008  ,201,97,559,GA
00213816,N,Level Term 20,0E1024    ,008  ,37,20,559,SC
00213817,N,Term 80,092611    ,008  ,182,145,559,GA
00213818,N,Term 80,007207    ,008  ,99,31,532,GA
00213819,N,Adjustable CompLife,007207    ,008  ,127,57,559,GA
00213820,N,Term 80,007207    ,008  ,127,27,559,GA
00213821,N,Term 80,060652    ,008  ,340,129,559,GA
00213822,N,Term 80,024253    ,008  ,45,25,518,GA
00213823,N,Adjustable CompLife,024253    ,008  ,85,64,559,GA
00213824,Y,Adjustable CompLife,024253    ,008  ,64,19,538,GA
00213825,N,Adjustable CompLife,076702    ,008  ,226,34,559,GA
00213826,N,Term 80,076740    ,008  ,226,166,559,GA
00213827,N,Level Term 20,078503    ,008  ,217,148,559,GA
00213828,N,Adjustable CompLife,078503    ,008  ,217,109,559,CA
00213829,N,Adjustable CompLife,078503    ,008  ,217,109,559,NC
00213830,N,Term 80,048135    ,008  ,444,109,559,GA
00213831,Y,65 Life,067815    ,008  ,267,96,547,GA
00213832,N,Adjustable CompLife,078503    ,008  ,217,97,559,CA
00213833,N,Adjustable CompLife,078503    ,008  ,217,97,559,NC
00213834,N,Term 80,019404    ,008  ,96,84,559,FL
00213835,N,Adjustable CompLife,078503    ,008  ,217,47,559,CA
00213836,N,Adjustable CompLife,078503    ,008  ,217,47,559,NC
00213837,N,Term 80,074007    ,008  ,241,29,559,OH
00213838,N,Adjustable CompLife,078503    ,008  ,217,25,559,CA
00213839,N,Adjustable CompLife,078503    ,008  ,217,25,559,NC
00213840,N,Level Term 20,099992    ,008  ,#VALUE!,16,559,GA
00213841,N,Term 80,099992    ,008  ,#VALUE!,144,559,FL
00213842,N,Term 80,078503    ,008  ,217,113,559,GA
00213843,N,Adjustable CompLife,078503    ,008  ,217,111,559,GA
00213844,N,Level Term 20,0C1239    ,008  ,23,1,524,GA
00213845,N,Level Term 20,0C1239    ,008  ,59,32,559,GA
00213846,N,Level Term 20,0C8140    ,008  ,42,159,559,GA
00213847,N,Level Term 20,063120    ,008  ,320,27,559,GA
00213848,N,Level Term 20,063120    ,008  ,320,28,559,GA
00213849,N,Term 80,044817    ,008  ,471,146,559,GA
00213850,N,Term 80,024253    ,008  ,85,72,559,GA
00213851,N,Level Term 20,074007    ,008  ,241,16,559,GA
00213852,N,Term 80,099992    ,008  ,#VALUE!,161,559,GA
00213853,Y,Term 80,015177    ,008  ,88,49,540,GA
00213854,N,Level Term 20,023474    ,008  ,88,63,559,GA
00213855,N,Level Term 20,023474    ,008  ,88,57,559,GA
00213856,N,90 Life,023474    ,008  ,88,47,559,GA
00213857,Y,65 Life,015177    ,008  ,88,18,540,GA
00213858,N,Level Term 20,002687    ,008  ,141,118,559,GA
00213859,N,Level Term 20,015817    ,008  ,105,42,559,GA
00213860,N,Term 80,015817    ,008  ,105,39,559,GA
00213861,N,Term 80,015817    ,008  ,105,42,559,GA
00213862,N,Level Term 20,015817    ,008  ,105,13,559,GA
00213863,N,Level Term 10,076702    ,008  ,193,117,527,GA
00213864,N,90 Life,066227    ,008  ,293,108,559,GA
00213865,N,90 Life,066227    ,008  ,293,78,559,GA
00213866,N,Term 80,066227    ,008  ,293,69,559,GA
00213867,N,65 Life,066227    ,008  ,293,36,559,GA
00213868,N,90 Life,066227    ,008  ,293,35,559,GA
00213869,N,Estate CompLife,076702    ,008  ,226,32,559,GA
00213870,N,90 Life,066227    ,008  ,293,13,559,GA
00213871,N,Term 80,090933    ,008  ,188,10,559,GA
00213872,N,Level Term 20,092611    ,008  ,182,11,559,GA
00213873,N,Term 80,098402    ,008  ,157,117,559,GA
00213874,N,Term 80,099992    ,008  ,#VALUE!,94,559,GA
00213875,N,65 Life,099992    ,008  ,#VALUE!,90,559,GA
00213876,N,Level Term 20,0E1817    ,008  ,34,20,559,IL
00213877,N,15 Pay Life,0C6279    ,008  ,48,9,559,GA
00213878,N,Level Term 20,002687    ,008  ,141,106,559,GA
00213879,N,Adjustable CompLife,061432    ,008  ,334,100,559,GA
00213880,N,Level Term 10,061432    ,008  ,334,100,559,GA
00213881,N,65 Life,090933    ,008  ,188,96,559,GA
00213882,N,Term 80,090933    ,008  ,188,96,559,GA
00213883,N,Adjustable CompLife,061432    ,008  ,334,62,559,GA
00213884,N,Term 80,098128    ,008  ,159,110,559,GA
00213885,N,Level Term 10,061432    ,008  ,315,120,540,GA
00213886,N,Estate CompLife,061432    ,008  ,334,101,559,GA
00213887,N,Level Term 20,061432    ,008  ,334,61,559,GA
00213888,N,Level Term 10,061432    ,008  ,334,18,559,GA
00213889,N,Level Term 20,078503    ,008  ,217,150,559,GA
00213890,N,Term 80,067815    ,008  ,279,130,559,GA
00213891,N,Term 80,067815    ,008  ,279,103,559,GA
00213892,N,Term 80,092498    ,008  ,182,83,559,PA
00213893,N,65 Life,007207    ,008  ,127,76,559,GA
00213894,N,Level Term 20,007207    ,008  ,127,76,559,GA
00213895,N,Level Term 20,051803    ,008  ,412,123,559,GA
00213896,N,Level Term 20,099992    ,008  ,#VALUE!,121,559,GA
00213897,N,Level Term 10,067815    ,008  ,279,114,559,GA
00213898,N,Term 80,015817    ,008  ,105,98,559,GA
00213899,N,Term 80,007207    ,008  ,127,59,559,GA
00213900,N,Level Term 20,015073    ,008  ,107,30,559,GA
00213901,N,Level Term 20,015073    ,008  ,107,30,559,GA
00213902,N,Level Term 20,051803    ,008  ,412,162,559,GA
00213903,N,Level Term 20,051803    ,008  ,412,162,559,GA
00213904,N,Level Term 20,076740    ,008  ,226,128,559,GA
00213905,N,Level Term 20,078410    ,008  ,218,114,559,GA
00213906,Y,65 Life,099992    ,008  ,#VALUE!,75,549,GA
00213907,N,Term 80,014969    ,008  ,108,33,559,CO
00213908,N,Term 80,070163    ,008  ,245,129,542,GA
00213909,N,Term 80,070163    ,008  ,245,129,542,GA
00213910,N,Level Term 20,070163    ,008  ,262,133,559,GA
00213911,N,90 Life,070163    ,008  ,262,119,559,GA
00213912,N,Term 80,060906    ,008  ,338,50,559,GA
00213913,N,Estate CompLife,070163    ,008  ,262,17,559,GA
00213914,N,Estate CompLife,070163    ,008  ,262,17,559,GA
00213915,N,Level Term 20,013763    ,008  ,112,8,559,GA
00213916,N,Term 80,066345    ,008  ,292,136,559,GA
00213917,N,Level Term 20,091246    ,008  ,174,94,546,GA
00213918,N,Term 80,091246    ,008  ,187,106,559,GA
00213919,N,Level Term 20,054622    ,008  ,389,99,559,MN
00213920,N,65 Life,099992    ,008  ,#VALUE!,79,559,AL
00213921,N,Level Term 20,078784    ,008  ,215,27,559,GA
00213922,N,Level Term 20,087811    ,008  ,184,132,541,GA
00213923,N,Level Term 20,099992    ,008  ,#VALUE!,121,559,UT
00213924,N,Term 80,087811    ,008  ,201,98,559,GA
00213925,N,Level Term 20,092498    ,008  ,182,63,559,NY
00213926,Y,Adjustable CompLife,007207    ,008  ,87,78,519,GA
00213927,Y,Term 80,090933    ,008  ,175,79,546,GA
00213928,N,65 Life,099992    ,008  ,#VALUE!,74,558,GA
00213929,N,Level Term 20,099992    ,008  ,#VALUE!,74,558,GA
00213930,N,Term 80,090933    ,008  ,188,12,558,GA
00213931,N,Term 80,099992    ,008  ,#VALUE!,93,558,GA
00213932,N,Adjustable CompLife,060906    ,008  ,338,7,558,GA
00213933,Y,Adjustable CompLife,036755    ,008  ,534,96,535,GA
00213934,N,Level Term 20,036755    ,008  ,558,116,558,GA
00213935,N,Level Term 20,0B4666    ,008  ,75,39,558,GA
00213936,N,Level Term 20,0E1024    ,008  ,24,8,545,TN
00213937,N,Term 80,0E1024    ,008  ,24,8,545,TN
00213938,Y,Level Term 20,073268    ,008  ,237,128,551,GA
00213939,N,Term 80,078503    ,008  ,217,103,558,GA
00213940,N,Term 80,078503    ,008  ,217,103,558,GA
00213941,N,Term 80,015801    ,008  ,105,102,558,IL
00213942,N,Term 80,016303    ,008  ,103,100,558,GA
00213943,N,Term 80,091246    ,008  ,183,57,554,GA
00213944,N,Level Term 20,091246    ,008  ,183,13,554,GA
00213945,N,Term 80,099992    ,008  ,#VALUE!,161,558,GA
00213946,N,Level Term 20,078503    ,008  ,217,152,558,GA
00213947,N,90 Life,099992    ,008  ,#VALUE!,80,558,GA
00213948,N,Term 80,099992    ,008  ,#VALUE!,80,558,GA
00213949,N,Adjustable CompLife,068729    ,008  ,271,70,558,GA
00213950,N,Term 80,068729    ,008  ,271,70,558,GA
00213951,N,Level Term 20,019404    ,008  ,96,59,558,GA
00213952,N,Level Term 20,078503    ,008  ,217,32,558,GA
00213953,N,Level Term 20,0E1817    ,008  ,34,19,558,GA
00213954,N,Term 80,099992    ,008  ,#VALUE!,95,558,GA
00213955,N,Level Term 20,023474    ,008  ,88,78,558,GA
00213956,N,65 Life,023474    ,008  ,88,76,558,GA
00213957,N,Level Term 20,092611    ,008  ,182,26,558,GA
00213958,N,Level Term 20,044964    ,008  ,470,135,558,GA
00213959,N,Term 80,085196    ,008  ,317,132,558,NY
00213960,N,Term 80,002341    ,008  ,142,115,558,GA
00213961,N,Adjustable CompLife,085196    ,008  ,317,110,558,NY
00213962,N,65 Life,078784    ,008  ,215,90,558,GA
00213963,N,Adjustable CompLife,023871    ,008  ,87,53,558,GA
00213964,Y,Term 80,023871    ,008  ,56,24,528,GA
00213965,N,Adjustable CompLife,023871    ,008  ,87,53,558,GA
00213966,Y,Term 80,023871    ,008  ,57,24,528,GA
00213967,N,Term 80,023871    ,008  ,87,30,558,GA
00213968,N,Term 80,023871    ,008  ,87,29,558,GA
00213969,N,Adjustable CompLife,023871    ,008  ,87,30,558,GA
00213970,N,Level Term 20,023871    ,008  ,87,29,558,GA
00213971,N,Level Term 20,023871    ,008  ,87,30,558,GA
00213972,N,Term 80,087811    ,008  ,201,143,558,GA
00213973,N,Term 80,035624    ,008  ,572,138,558,CT
00213974,N,Estate CompLife,087811    ,008  ,201,108,558,GA
00213975,N,Adjustable CompLife,061476    ,008  ,334,6,558,GA
00213976,N,Term 80,098402    ,008  ,157,132,558,GA
00213977,N,Level Term 20,087643    ,008  ,202,123,558,GA
00213978,N,Term 80,098402    ,008  ,157,50,558,GA
00213979,N,Term 80,023474    ,008  ,88,44,558,GA
00213980,N,90 Life,023474    ,008  ,88,37,558,GA
00213981,N,90 Life,023474    ,008  ,88,1,558,GA
00213982,N,Adjustable CompLife,015073    ,008  ,107,51,558,GA
00213983,Y,Adjustable CompLife,063120    ,008  ,285,65,522,GA
00213984,N,Level Term 20,060906    ,008  ,338,89,558,GA
00213985,N,Level Term 20,099992    ,008  ,#VALUE!,68,558,SC
00213986,N,Level Term 20,061432    ,008  ,334,107,558,GA
00213987,N,Term 80,087643    ,008  ,202,150,558,AL
00213988,N,Term 80,087643    ,008  ,202,147,558,AL
00213989,N,Level Term 10,048555    ,008  ,439,134,558,GA
00213990,N,Term 80,087643    ,008  ,202,103,558,AL
00213991,N,Adjustable CompLife,087643    ,008  ,202,92,558,AL
00213992,N,Level Term 20,087643    ,008  ,202,92,558,AL
00213993,N,Level Term 10,048555    ,008  ,439,85,558,GA
00213994,N,Level Term 20,063120    ,008  ,320,83,558,GA
00213995,N,Level Term 10,087643    ,008  ,202,74,558,AL
00213996,N,65 Life,087643    ,008  ,202,72,558,AL
00213997,N,Adjustable CompLife,048555    ,008  ,439,67,558,GA
00213998,Y,Level Term 20,099992    ,008  ,#VALUE!,128,543,GA
00213999,N,Level Term 10,099992    ,008  ,#VALUE!,118,558,GA
00214000,N,Level Term 20,099992    ,008  ,#VALUE!,82,558,GA
00214001,N,Adjustable CompLife,070163    ,008  ,262,70,558,GA
00214002,N,Level Term 20,070163    ,008  ,262,68,558,GA
00214003,N,Level Term 20,070163    ,008  ,262,68,558,GA
00214004,N,Level Term 20,070163    ,008  ,262,57,558,GA
00214005,N,Term 80,074007    ,008  ,231,45,548,MD
00214006,N,Level Term 20,0I8409    ,008  ,21,14,558,GA
00214007,N,Level Term 20,0I8409    ,008  ,21,14,558,GA
00214008,N,Level Term 20,0C8140    ,008  ,42,147,558,GA
00214009,N,Term 80,060906    ,008  ,338,143,558,GA
00214010,N,Level Term 20,044964    ,008  ,470,125,558,GA
00214011,N,Level Term 20,044964    ,008  ,470,91,558,GA
00214012,N,Level Term 20,044964    ,008  ,470,91,558,GA
00214013,N,Level Term 20,060906    ,008  ,301,#NUM!,522,GA
00214014,N,Level Term 20,060906    ,008  ,338,31,558,GA
00214015,N,Level Term 20,060906    ,008  ,338,12,558,GA
00214016,N,65 Life,005566    ,008  ,133,73,558,GA
00214017,N,Term 80,005566    ,008  ,133,73,558,GA
00214018,N,Term 80,061476    ,008  ,334,152,558,GA
00214019,N,Term 80,014969    ,008  ,108,82,558,GA
00214020,N,65 Life,061476    ,008  ,334,35,558,GA
00214021,N,Level Term 20,0B5866    ,008  ,70,27,558,GA
00214022,N,Level Term 20,099992    ,008  ,#VALUE!,132,555,GA
00214023,N,Term 80,099992    ,008  ,#VALUE!,126,558,GA
00214024,N,65 Life,007207    ,008  ,127,118,558,NC
00214025,N,Adjustable CompLife,007207    ,008  ,127,102,558,NC
00214026,N,Level Term 20,0J7877    ,008  ,8,96,558,GA
00214027,N,65 Life,0J7877    ,008  ,8,96,558,GA
